ticker,company_name,sector,industry,fiscal_year_end,COGS_to_Revenue,Gross_Margin,SGA_to_Revenue,Net_Margin,Cash_to_Assets,Receivables_to_Assets,Inventory_to_Assets,PPE_to_Assets,Debt_to_Assets,Equity_to_Assets
USB,US Bancorp,Financials,Regional Banks,2022-12-31,0.2962621191670874,0.7037378808329127,0.3974942110486272,0.2408617267614952,0.07934440319796089,0.014939130563644312,0.05971833852741472,0.005717207193189144,0.10282674254043761,0.07592119204807314
PNC,PNC Financial,Financials,Regional Banks,2025-12-31,0.2962621191670874,0.7037378808329127,0.3535988213372622,0.30055899813667286,0.06923803811901558,0.01236113338865914,0.05971833852741472,0.009143843632958802,0.099553325476139,0.1057164575676637
PNC,PNC Financial,Financials,Regional Banks,2024-12-31,0.2962621191670874,0.7037378808329127,0.36830217694266904,0.28300254697486665,0.08258546741471115,0.011954545941525396,0.05971833852741472,0.009143843632958802,0.11012288451855053,0.09725947167870752
PNC,PNC Financial,Financials,Regional Banks,2023-12-31,0.2962621191670874,0.7037378808329127,0.3616160676925938,0.25933330233855595,0.09032551016774101,0.011503258663057802,0.05971833852741472,0.009143843632958802,0.12952206275152248,0.09106627728907725
PNC,PNC Financial,Financials,Regional Banks,2022-12-31,0.2962621191670874,0.7037378808329127,0.35990338164251207,0.28611347920810837,0.061663882224371615,0.011491880853385206,0.05971833852741472,0.009143843632958802,0.10535958784272417,0.08220893904673376
TFC,Truist Financial,Financials,Regional Banks,2025-12-31,0.2962621191670874,0.7037378808329127,0.35173975097199667,0.26118411339140707,0.06643739795228824,0.024717919121595214,0.05971833852741472,0.010183768067239168,0.11744390343683908,0.119058403252377
TFC,Truist Financial,Financials,Regional Banks,2024-12-31,0.2962621191670874,0.7037378808329127,0.5162675101671939,0.36285585178490737,0.07486784041447656,0.024993599108393452,0.05971833852741472,0.010527584077593867,0.09900673223187795,0.119883051945118
TFC,Truist Financial,Financials,Regional Banks,2023-12-31,0.2962621191670874,0.7037378808329127,0.35086404954549993,-0.054490060932973726,0.056467836869033096,0.02050998507515658,0.05971833852741472,0.011211377998277759,0.11150483142772286,0.11068106973208132
TFC,Truist Financial,Financials,Regional Banks,2022-12-31,0.2962621191670874,0.7037378808329127,0.34441496019626494,0.3134231212136384,0.038578671061044026,0.021201069778750303,0.05971833852741472,0.012390703370523453,0.11336412999432693,0.10902558284031662
COF,Capital One Financial,Financials,Consumer Finance,2025-12-31,0.2962621191670874,0.7037378808329127,0.3435078788786166,0.04590710034809298,0.08584936824467235,0.005219660722053067,0.05971833852741472,0.008373579428677343,0.07535474111708512,0.1698273117402008
COF,Capital One Financial,Financials,Consumer Finance,2024-12-31,0.2962621191670874,0.7037378808329127,0.35692370627940273,0.12144610349764778,0.08819857021609975,0.005165828817653587,0.05971833852741472,0.009203417771104002,0.09178731148397205,0.12401253509172815
COF,Capital One Financial,Financials,Consumer Finance,2023-12-31,0.2962621191670874,0.7037378808329127,0.3618397803571914,0.13284584228124066,0.09049165663456393,0.005179073033707865,0.05971833852741472,0.009143843632958802,0.10307567549491707,0.12140725321027288
COF,Capital One Financial,Financials,Consumer Finance,2022-12-31,0.2962621191670874,0.7037378808329127,0.36327007299270075,0.2148905109489051,0.06777829275846844,0.004621646615368733,0.05971833852741472,0.009557407045375168,0.10506777609615836,0.1155016265823758
BK,Bank of New York Mellon,Financials,Asset Management,2025-12-31,0.2962621191670874,0.7037378808329127,0.35148539905865683,0.2808340503061896,0.2724306584797798,0.014435739995765404,0.05971833852741472,0.007582045310184205,0.07261909803091256,0.09487190345119627
BK,Bank of New York Mellon,Financials,Asset Management,2024-12-31,0.2962621191670874,0.7037378808329127,0.377368824624822,0.24811041735129807,0.24500317258883247,0.015572123519458544,0.05971833852741472,0.007849753884017843,0.07542108906322104,0.10037878787878787
BK,Bank of New York Mellon,Financials,Asset Management,2023-12-31,0.2962621191670874,0.7037378808329127,0.40907518450184505,0.1903828413284133,0.3054355330989541,0.020945307982638692,0.05971833852741472,0.007716949231110797,0.0774281064807247,0.09979823215257261
BK,Bank of New York Mellon,Financials,Asset Management,2022-12-31,0.2962621191670874,0.7037378808329127,0.42011614975905104,0.15791424688001976,0.2645625864070205,0.017050985378884772,0.05971833852741472,0.008023993119475187,0.07603817804097264,0.10066956969611837
ICE,Intercontinental Exchange,Financials,Financial Exchanges,2025-12-31,0.4384493670886076,0.5615506329113924,0.04264240506329114,0.2622626582278481,0.00611453242455456,0.023449998904205658,0.05971833852741472,0.019658550483245305,0.1481440896505877,0.2117878249943384
ICE,Intercontinental Exchange,Financials,Financial Exchanges,2024-12-31,0.44545531842530395,0.554544681574696,0.04863532012583964,0.23416376158489924,0.0060533034971454805,0.022441690334796455,0.05971833852741472,0.015441661646154287,0.1484852396936053,0.19881229021430416
ICE,Intercontinental Exchange,Financials,Financial Exchanges,2023-12-31,0.42855700292840554,0.5714429970715945,0.04857114005856811,0.23911945874987378,0.006606213809117897,0.021677787249052057,0.05971833852741472,0.014130977925399019,0.16836659710179008,0.1894859057640869
ICE,Intercontinental Exchange,Financials,Financial Exchanges,2022-12-31,0.4601494396014944,0.5398505603985057,0.045662100456621,0.15006226650062265,0.009257067583282734,0.02024822731529603,0.05971833852741472,0.009092406014263808,0.09455690600911813,0.11712068663874281
CME,CME Group,Financials,Financial Exchanges,2025-12-31,0.13909762905254117,0.8609023709474588,0.023080698095267308,0.624513081618256,0.022259885638949282,0.003221381262970948,0.05971833852741472,0.001827902040174535,0.017247392203168767,0.14478173529236857
CME,CME Group,Financials,Financial Exchanges,2024-12-31,0.13870899332800443,0.8612910066719955,0.02164728144728471,0.575161906004796,0.02104374777186843,0.0041696071940457045,0.05971833852741472,0.0028098103268896376,0.024940522528683784,0.19270627951137528
CME,CME Group,Financials,Financial Exchanges,2023-12-31,0.14852390256143685,0.8514760974385631,0.0258832386312714,0.5782860420513004,0.0224507559783233,0.004129335474584464,0.05971833852741472,0.003157137559451714,0.02640893527752357,0.20614219377500365
CME,CME Group,Financials,Financial Exchanges,2022-12-31,0.15003785312985615,0.8499621468701438,0.0273737896959796,0.5361198549627445,0.015616989051859702,0.002774210179720822,0.05971833852741472,0.002615175366024078,0.019740985682847836,0.15431946017728077
MCO,Moodys Corp,Financials,Financial Exchanges,2025-12-31,0.25563617517491577,0.7443638248250842,0.23360974345685412,0.3186058564394921,0.15060012634238787,0.12785849652558434,0.05971833852741472,0.06342387871130764,0.46437144662034113,0.26563487049905243
MCO,Moodys Corp,Financials,Financial Exchanges,2024-12-31,0.27440744920993226,0.7255925507900677,0.24477990970654628,0.2903498871331828,0.15530474040632053,0.1161560786842954,0.05971833852741472,0.056239922605611094,0.49958078039342146,0.2403740728797162
MCO,Moodys Corp,Financials,Financial Exchanges,2023-12-31,0.28515889114266396,0.714841108857336,0.27586206896551724,0.2716362407031778,0.14567090685268774,0.11345917111202299,0.05971833852741472,0.06018328546026536,0.5071125700998496,0.23772397756804814
MCO,Moodys Corp,Financials,Financial Exchanges,2022-12-31,0.29498902706656915,0.7050109729334308,0.2792611558156547,0.2512801755669349,0.12328385253327757,0.11512997421423096,0.05971833852741472,0.05909819499616698,0.5479824378005436,0.187399818802704
SPGI,S&P Global,Financials,Financial Exchanges,2025-12-31,0.2975352112676056,0.7024647887323944,0.22280907668231612,0.29153625456442356,0.028513071895424836,0.056225490196078434,0.05971833852741472,0.011290849673202614,0.2219281045751634,0.5907189542483661
SPGI,S&P Global,Financials,Financial Exchanges,2024-12-31,0.30693975225225223,0.6930602477477478,0.22494369369369369,0.27111486486486486,0.027664768104149716,0.04760797728367181,0.05971833852741472,0.011258531077198984,0.19815346805931486,0.622839208913834
SPGI,S&P Global,Financials,Financial Exchanges,2023-12-31,0.3313595262863087,0.6686404737136913,0.25278066736016647,0.21013043130351283,0.02129099341464622,0.04664212975952731,0.05971833852741472,0.010513459538860188,0.19805575269438347,0.6288270148046675
SPGI,S&P Global,Financials,Financial Exchanges,2022-12-31,0.3356587067346391,0.6643412932653608,0.3037295411859404,0.2904928002861998,0.020814450343130907,0.04036643791272822,0.05971833852741472,0.011653502524925547,0.18666645086106434,0.6432733393758902
AON,Aon PLC,Financials,Insurance Brokers,2025-12-31,0.5229614108608347,0.47703858913916536,0.11367207962283918,0.21506315115534602,0.023531033396345307,0.2918635790800252,0.05971833852741472,0.027154221802142407,0.3164579395085066,0.1880119722747322
AON,Aon PLC,Financials,Insurance Brokers,2024-12-31,0.5276468339915913,0.4723531660084087,0.12523888393425914,0.16906612307300292,0.02215868477483917,0.07854590013274788,0.05971833852741472,0.027529868273256406,0.3654038598999285,0.13131828857347086
AON,Aon PLC,Financials,Insurance Brokers,2023-12-31,0.5159988038277512,0.4840011961722488,0.131877990430622,0.1916866028708134,0.022909979681380487,0.09685208633940928,0.05971833852741472,0.03869371889631615,0.35430960864571986,-0.021849877793810184
AON,Aon PLC,Financials,Insurance Brokers,2022-12-31,0.5190319737158426,0.48096802628415736,0.1250100168282715,0.2074685471592275,0.021098336594911938,0.09506482387475539,0.05971833852741472,0.03975048923679061,0.3570511252446184,-0.0131176614481409
MET,MetLife Inc,Financials,Life Insurance,2025-12-31,0.2962621191670874,0.7037378808329127,0.08295661828852408,0.044663864435456155,0.029566566375814247,0.06762922623952247,0.05971833852741472,0.0022786868966109563,0.02708524006731386,0.03881148629969698
MET,MetLife Inc,Financials,Life Insurance,2024-12-31,0.2962621191670874,0.7037378808329127,0.0854258459169269,0.0631104647017724,0.0296225443090853,0.045419856906047176,0.05971833852741472,0.0027322767349071604,0.027625369580652353,0.04089263229990981
MET,MetLife Inc,Financials,Life Insurance,2023-12-31,0.2962621191670874,0.7037378808329127,0.09092648747313568,0.023228427591485853,0.030016696141853212,0.04391463443012054,0.05971833852741472,0.002898554940196398,0.027382836133476054,0.04399898776004096
MET,MetLife Inc,Financials,Life Insurance,2022-12-31,0.2962621191670874,0.7037378808329127,0.08693201204586924,0.0783871589847053,0.030456722648520826,0.028238260701703585,0.05971833852741472,0.0029046619371651946,0.02711621060759616,0.04543247188842237
PRU,Prudential Financial,Financials,Life Insurance,2025-12-31,0.2962621191670874,0.7037378808329127,0.21342693588334674,0.0586546820411042,0.02547625817458061,0.05732675058805283,0.05971833852741472,0.0034869594437407915,0.029671465867087136,0.045985731641119756
PRU,Prudential Financial,Financials,Life Insurance,2024-12-31,0.2962621191670874,0.7037378808329127,0.18877962504421647,0.038585072515033604,0.025145903883565097,0.05240168735989081,0.05971833852741472,0.0036623812003202883,0.02932351985557113,0.040955046785764296
PRU,Prudential Financial,Financials,Life Insurance,2023-12-31,0.2962621191670874,0.7037378808329127,0.2386621210725145,0.04584907398875887,0.026925508726976258,0.03917017465044952,0.05971833852741472,0.0035967232935669403,0.028942946040831266,0.04142471284448956
PRU,Prudential Financial,Financials,Life Insurance,2022-12-31,0.2962621191670874,0.7037378808329127,0.2206857824728881,-0.028901835538553328,0.025036682055472267,0.027564877530553866,0.05971833852741472,0.009143843632958802,0.0305603973127401,0.04632461043003996
AIG,American International Group,Financials,Multi-line Insurance,2025-12-31,0.2962621191670874,0.7037378808329127,0.18872787032195412,0.11563457085231942,0.00790057921043819,0.06474878142557704,0.05971833852741472,0.009143843632958802,0.056997035732446945,0.2552618849764967
AIG,American International Group,Financials,Multi-line Insurance,2024-12-31,0.2962621191670874,0.7037378808329127,0.20275027502750276,-0.05148514851485148,0.00807081489195522,0.06485786191591972,0.05971833852741472,0.009143843632958802,0.055305537992338304,0.26375819788993443
AIG,American International Group,Financials,Multi-line Insurance,2023-12-31,0.2962621191670874,0.7037378808329127,0.19324933781945736,0.13039587658386428,0.0028555217260701716,0.0184811591193126,0.05971833852741472,0.009143843632958802,0.019666015212143013,0.09512410394099083
AIG,American International Group,Financials,Multi-line Insurance,2022-12-31,0.2962621191670874,0.7037378808329127,0.20547122602168474,0.34118432026688905,0.003912084376938808,0.025358655606363505,0.05971833852741472,0.009143843632958802,0.05204431780754766,0.08320886662530542
ALL,Allstate Corp,Financials,Property Insurance,2025-12-31,0.2962621191670874,0.7037378808329127,-0.0005218506314392641,0.15330480549881464,0.0056614171913358605,0.16679470265034485,0.05971833852741472,0.0052355583760583845,0.06254279463584896,0.2554234372651514
ALL,Allstate Corp,Financials,Property Insurance,2024-12-31,0.2962621191670874,0.7037378808329127,-0.0005825395575848225,0.07347870581752342,0.006307282940770671,0.1750450200238315,0.05971833852741472,0.005993710635476675,0.07243520252291318,0.1914314127776235
ALL,Allstate Corp,Financials,Property Insurance,2023-12-31,0.2962621191670874,0.7037378808329127,0.00015903588909897334,-0.0033220830167341097,0.006985158955902556,0.18239778642054139,0.05971833852741472,0.008310597705152764,0.07683674851492811,0.17056558503124938
ALL,Allstate Corp,Financials,Property Insurance,2022-12-31,0.2962621191670874,0.7037378808329127,0.0022917201730643854,-0.02546575261275856,0.007511047158354509,0.19169498617191727,0.05971833852741472,0.010072559164804212,0.0812744287624121,0.17719335843819203
TRV,Travelers Companies,Financials,Property Insurance,2025-12-31,0.2962621191670874,0.7037378808329127,0.12533792086507742,0.12877856967313836,0.004940573941603808,0.15230884849834386,0.05971833852741472,0.009143843632958802,0.06448492777020068,0.22889470314805022
TRV,Travelers Companies,Financials,Property Insurance,2024-12-31,0.2962621191670874,0.7037378808329127,0.12533385026277247,0.10767209442577755,0.004264616447304206,0.1672885898985652,0.05971833852741472,0.009143843632958802,0.060312788593652626,0.2092064659994444
TRV,Travelers Companies,Financials,Property Insurance,2023-12-31,0.2962621191670874,0.7037378808329127,0.1251057452928238,0.07229352476252629,0.00396894695899284,0.17204591277842163,0.05971833852741472,0.009143843632958802,0.063749226055343,0.19782025433012113
TRV,Travelers Companies,Financials,Property Insurance,2022-12-31,0.2962621191670874,0.7037378808329127,0.1303664353859497,0.0770273200346921,0.006904776307716238,0.17770941175453908,0.05971833852741472,0.009143843632958802,0.06301580580208613,0.1863166172645333
CB,Chubb Limited,Financials,Property Insurance,2025-12-31,0.2962621191670874,0.7037378808329127,0.07497794276772486,0.17163023755222986,0.00834291127945448,0.13427974457178318,0.05971833852741472,0.009143843632958802,0.0632585090718144,0.2929529572903164
CB,Chubb Limited,Financials,Property Insurance,2024-12-31,0.2962621191670874,0.7037378808329127,0.0780053428317008,0.16512911843276937,0.00928014017554391,0.13989973554845303,0.05971833852741472,0.009143843632958802,0.061566104774729465,0.27740642795723347
CB,Chubb Limited,Financials,Property Insurance,2023-12-31,0.2962621191670874,0.7037378808329127,0.07992739313426286,0.1800809845810145,0.01061634631223936,0.1457027423032573,0.05971833852741472,0.009143843632958802,0.0628354184548426,0.2760986986414198
CB,Chubb Limited,Financials,Property Insurance,2022-12-31,0.2962621191670874,0.7037378808329127,0.07899941826643397,0.12207097149505526,0.0101096891220348,0.15623790932432907,0.05971833852741472,0.009143843632958802,0.07475240808574142,0.25384263655868594
PGR,Progressive Corp,Financials,Property Insurance,2025-12-31,0.2962621191670874,0.7037378808329127,0.23954974314380142,0.12903225806451613,0.0010159380359073139,0.15803932086574177,0.05971833852741472,0.006363835856923414,0.056055397069221954,0.24645031250253985
PGR,Progressive Corp,Financials,Property Insurance,2024-12-31,0.2962621191670874,0.7037378808329127,0.23954974314380142,0.11255192917722948,0.0013523098018818857,0.18094472551893706,0.05971833852741472,0.007470802402004823,0.0651851151354674,0.2420067142654499
PGR,Progressive Corp,Financials,Property Insurance,2023-12-31,0.2962621191670874,0.7037378808329127,0.23954974314380142,0.06286745163732423,0.0009583836014928234,0.19226302556065442,0.05971833852741472,0.009933364151943264,0.07767417212569483,0.22862522691141152
PGR,Progressive Corp,Financials,Property Insurance,2022-12-31,0.2962621191670874,0.7037378808329127,0.23954974314380142,0.014560267812128179,0.0026966143245213013,0.215318359504406,0.05971833852741472,0.013701716027297422,0.08465248790830186,0.21057443848141522
AFL,Aflac Inc,Financials,Life Insurance,2025-12-31,0.2962621191670874,0.7037378808329127,0.23954974314380142,0.2100835494093921,0.05361895767150339,0.007169228127414785,0.05971833852741472,0.0030136515840989094,0.07219884948913884,0.2531982484760024
AFL,Aflac Inc,Financials,Life Insurance,2024-12-31,0.2962621191670874,0.7037378808329127,0.23954974314380142,0.28455667084901715,0.05298300529064526,0.006626065359032374,0.05971833852741472,0.00329176802817141,0.06377694231325383,0.22198594831839139
AFL,Aflac Inc,Financials,Life Insurance,2023-12-31,0.2962621191670874,0.7037378808329127,0.23954974314380142,0.2472798683721671,0.03397935671222499,0.00669170796376377,0.05971833852741472,0.0035115684479656577,0.05811053944004293,0.1734872636596067
AFL,Aflac Inc,Financials,Life Insurance,2022-12-31,0.2962621191670874,0.7037378808329127,0.23954974314380142,0.23069291420813534,0.029930619866705126,0.00491126326496531,0.05971833852741472,0.00402313683219724,0.056490913783418605,0.1528791996234951
AMZN,Amazon.com Inc,Consumer Discretionary,Internet Retail,2025-12-31,0.4971433513175734,0.5028566486824266,0.08132103263386356,0.10833784334183261,0.1061192457111004,0.08279403746995875,0.04684967275518861,0.5416335591571093,0.18701607007953136,0.5024986492136101
AMZN,Amazon.com Inc,Consumer Discretionary,Internet Retail,2024-12-31,0.5114560653584321,0.48854393464156787,0.08662939154397069,0.09287117197186653,0.12606778109567382,0.08873664973579519,0.05475168588592625,0.5261788399312524,0.20947552704938757,0.45762961398253144
AMZN,Amazon.com Inc,Consumer Discretionary,Internet Retail,2023-12-31,0.5301791104499943,0.46982088955000567,0.0977513331071618,0.05293283575597832,0.139028973920819,0.09899138777010309,0.06311972628795083,0.5241790343541964,0.25691005467420913,0.3824447669241874
AMZN,Amazon.com Inc,Consumer Discretionary,Internet Retail,2022-12-31,0.5619466013467371,0.43805339865326287,0.10531282163028738,-0.005295895000418302,0.11647052466634246,0.09155454692818933,0.07436105257470146,0.5464699843302534,0.3028432485005674,0.3156492138109904
TSLA,Tesla Inc,Consumer Discretionary,Auto Manufacturers,2025-12-31,0.8197348856338385,0.18026511436616155,0.061522562139475045,0.04000970187815706,0.11982787396775177,0.03320610133085642,0.08992351566695209,0.4076745569859077,0.10680957287781374,0.6013163432651699
TSLA,Tesla Inc,Consumer Discretionary,Auto Manufacturers,2024-12-31,0.8213737332377931,0.17862626676220697,0.052717780734977994,0.07298597604667827,0.13221102646022773,0.03619234865241255,0.098443516015401,0.4219382321618743,0.11159990169574834,0.6035881051855493
TSLA,Tesla Inc,Consumer Discretionary,Auto Manufacturers,2023-12-31,0.8175110826366858,0.18248891736331416,0.04960061174087814,0.15499157822946483,0.1538014218987413,0.03290251177099552,0.12780205968973343,0.42323059896077586,0.08978784070232043,0.5966065767506424
TSLA,Tesla Inc,Consumer Discretionary,Auto Manufacturers,2022-12-31,0.74401561464241,0.25598438535759005,0.048439763325231394,0.15446465836831896,0.19739366999441327,0.03585221890257232,0.15593043309286114,0.4449342952221332,0.06980980835094368,0.557433991595618
HD,Home Depot,Consumer Discretionary,Home Improvement,2026-01-31,0.6668447866507168,0.33315521334928316,0.18643090057868755,0.08595908503002739,0.013216613540130357,0.05325657738236833,0.2456539321566202,0.35420333983538704,0.6218183548218279,0.1219182644274228
HD,Home Depot,Consumer Discretionary,Home Improvement,2025-01-31,0.6658098975638502,0.3341901024361498,0.1802224256178141,0.09281943904610254,0.01725985497144165,0.051009685910173845,0.24397881792361553,0.3671906698987713,0.6480508536293553,0.06908103496707206
HD,Home Depot,Consumer Discretionary,Home Improvement,2024-01-31,0.6662059750178491,0.33379402498215094,0.17422004467180632,0.09918844035134834,0.049131059715144386,0.043486214556383115,0.2740885927087417,0.4447667581340651,0.6826473278452895,0.01364170913367307
HD,Home Depot,Consumer Discretionary,Home Improvement,2023-01-31,0.6646950820505327,0.3353049179494673,0.16698538147303418,0.10867010158637383,0.036065144875400613,0.04339067303289947,0.32554123879913666,0.42608411276080843,0.658826607364772,0.020432991039309307
MCD,McDonalds Corp,Consumer Discretionary,Restaurants,2025-12-31,0.4259252371210712,0.5740747628789288,0.09607587874279339,0.31850474242142457,0.013005124758464253,0.04143493236999076,0.001024951692850542,0.7199361505502815,0.9210115097034361,-0.030093253801562633
MCD,McDonalds Corp,Consumer Discretionary,Restaurants,2024-12-31,0.4324845679012346,0.5675154320987654,0.09305555555555556,0.31724537037037037,0.019662208691239896,0.04318437171541445,0.0010148236743865754,0.700119604218767,0.9413939328041753,-0.06880866949367548
MCD,McDonalds Corp,Consumer Discretionary,Restaurants,2023-12-31,0.42875073543832126,0.5712492645616788,0.0955089233182977,0.3321827809374387,0.08155377847436195,0.04431225176768126,0.0009439507008388694,0.6842930165458528,0.9455714463818191,-0.08383350846884072
MCD,McDonalds Corp,Consumer Discretionary,Restaurants,2022-12-31,0.4302907428177034,0.5697092571822966,0.10749719610042274,0.2664567336726771,0.05122968696714226,0.04193466519680543,0.001031017773160228,0.7205089262346438,0.9622849600570684,-0.11903100191134833
